Date,Traffic source,Views,traffic_source
2025-03-16,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-19,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-03-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-21,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-03-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-27,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-28,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-29,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-30,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-03-31,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-04-01,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-02,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-03,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-04,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-05,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-06,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-07,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-04-08,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-04-09,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-10,Other YouTube features,3,Traffic Sources_Ai-Talks-CA
2025-04-11,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-12,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-04-13,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-14,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-15,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-16,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-04-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-19,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-21,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-27,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-28,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-29,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-04-30,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-01,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-02,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-03,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-04,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-05,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-05-06,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-07,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-08,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-09,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-10,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-11,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-12,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-13,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-14,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-15,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-16,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-05-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-19,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-21,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-27,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-28,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-29,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-30,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-05-31,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-01,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-02,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-03,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-04,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-05,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-06,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-07,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-08,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-09,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-10,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-11,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-12,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-13,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-14,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-15,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-16,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-19,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-21,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-27,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-28,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-29,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-06-30,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-01,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-02,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-03,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-04,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-05,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-06,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-07,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-08,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-09,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-10,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-11,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-12,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-13,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-14,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-15,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-16,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-19,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-21,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-27,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-28,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-29,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-30,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-07-31,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-08-01,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-02,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-03,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-04,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-05,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-06,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-07,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-08,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-09,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-10,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-11,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-12,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-13,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-14,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-15,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-16,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-19,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-21,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-27,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-28,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-29,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-30,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-08-31,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-01,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-02,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-09-03,Other YouTube features,1,Traffic Sources_Ai-Talks-CA
2025-09-04,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-05,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-06,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-07,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-08,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-09,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-10,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-11,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-12,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-13,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-14,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-15,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-16,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-17,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-18,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-19,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-20,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-21,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-22,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-23,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-24,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-25,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-09-26,Other YouTube features,0,Traffic Sources_Ai-Talks-CA
2025-02-04,External,0,Traffic Sources_Ai-Talks-CA
2025-02-05,External,0,Traffic Sources_Ai-Talks-CA
2025-02-06,External,16,Traffic Sources_Ai-Talks-CA
2025-02-07,External,4,Traffic Sources_Ai-Talks-CA
2025-02-08,External,1,Traffic Sources_Ai-Talks-CA
2025-02-09,External,2,Traffic Sources_Ai-Talks-CA
2025-02-10,External,1,Traffic Sources_Ai-Talks-CA
2025-02-11,External,2,Traffic Sources_Ai-Talks-CA
2025-02-12,External,0,Traffic Sources_Ai-Talks-CA
2025-02-13,External,4,Traffic Sources_Ai-Talks-CA
2025-02-14,External,19,Traffic Sources_Ai-Talks-CA
2025-02-15,External,1,Traffic Sources_Ai-Talks-CA
2025-02-16,External,10,Traffic Sources_Ai-Talks-CA
2025-02-17,External,2,Traffic Sources_Ai-Talks-CA
2025-02-18,External,0,Traffic Sources_Ai-Talks-CA
2025-02-19,External,2,Traffic Sources_Ai-Talks-CA
2025-02-20,External,0,Traffic Sources_Ai-Talks-CA
2025-02-21,External,1,Traffic Sources_Ai-Talks-CA
2025-02-22,External,1,Traffic Sources_Ai-Talks-CA
2025-02-23,External,1,Traffic Sources_Ai-Talks-CA
2025-02-24,External,0,Traffic Sources_Ai-Talks-CA
2025-02-25,External,3,Traffic Sources_Ai-Talks-CA
2025-02-26,External,1,Traffic Sources_Ai-Talks-CA
2025-02-27,External,0,Traffic Sources_Ai-Talks-CA
2025-02-28,External,0,Traffic Sources_Ai-Talks-CA
2025-03-01,External,0,Traffic Sources_Ai-Talks-CA
2025-03-02,External,2,Traffic Sources_Ai-Talks-CA
2025-03-03,External,0,Traffic Sources_Ai-Talks-CA
2025-03-04,External,2,Traffic Sources_Ai-Talks-CA
2025-03-05,External,2,Traffic Sources_Ai-Talks-CA
2025-03-06,External,0,Traffic Sources_Ai-Talks-CA
2025-03-07,External,0,Traffic Sources_Ai-Talks-CA
2025-03-08,External,0,Traffic Sources_Ai-Talks-CA
2025-03-09,External,0,Traffic Sources_Ai-Talks-CA
2025-03-10,External,2,Traffic Sources_Ai-Talks-CA
2025-03-11,External,1,Traffic Sources_Ai-Talks-CA
2025-03-12,External,0,Traffic Sources_Ai-Talks-CA
2025-03-13,External,2,Traffic Sources_Ai-Talks-CA
2025-03-14,External,0,Traffic Sources_Ai-Talks-CA
2025-03-15,External,0,Traffic Sources_Ai-Talks-CA
2025-03-16,External,0,Traffic Sources_Ai-Talks-CA
2025-03-17,External,1,Traffic Sources_Ai-Talks-CA
2025-03-18,External,2,Traffic Sources_Ai-Talks-CA
2025-03-19,External,0,Traffic Sources_Ai-Talks-CA
2025-03-20,External,4,Traffic Sources_Ai-Talks-CA
2025-03-21,External,0,Traffic Sources_Ai-Talks-CA
2025-03-22,External,0,Traffic Sources_Ai-Talks-CA
2025-03-23,External,3,Traffic Sources_Ai-Talks-CA
2025-03-24,External,0,Traffic Sources_Ai-Talks-CA
2025-03-25,External,0,Traffic Sources_Ai-Talks-CA
2025-03-26,External,1,Traffic Sources_Ai-Talks-CA
2025-03-27,External,1,Traffic Sources_Ai-Talks-CA
2025-03-28,External,22,Traffic Sources_Ai-Talks-CA
2025-03-29,External,14,Traffic Sources_Ai-Talks-CA
2025-03-30,External,8,Traffic Sources_Ai-Talks-CA
2025-03-31,External,9,Traffic Sources_Ai-Talks-CA
2025-04-01,External,8,Traffic Sources_Ai-Talks-CA
2025-04-02,External,7,Traffic Sources_Ai-Talks-CA
2025-04-03,External,6,Traffic Sources_Ai-Talks-CA
2025-04-04,External,4,Traffic Sources_Ai-Talks-CA
2025-04-05,External,2,Traffic Sources_Ai-Talks-CA
2025-04-06,External,0,Traffic Sources_Ai-Talks-CA
2025-04-07,External,1,Traffic Sources_Ai-Talks-CA
2025-04-08,External,0,Traffic Sources_Ai-Talks-CA
2025-04-09,External,61,Traffic Sources_Ai-Talks-CA
2025-04-10,External,12,Traffic Sources_Ai-Talks-CA
2025-04-11,External,9,Traffic Sources_Ai-Talks-CA
2025-04-12,External,9,Traffic Sources_Ai-Talks-CA
2025-04-13,External,1,Traffic Sources_Ai-Talks-CA
2025-04-14,External,10,Traffic Sources_Ai-Talks-CA
2025-04-15,External,5,Traffic Sources_Ai-Talks-CA
2025-04-16,External,9,Traffic Sources_Ai-Talks-CA
2025-04-17,External,2,Traffic Sources_Ai-Talks-CA
2025-04-18,External,2,Traffic Sources_Ai-Talks-CA
2025-04-19,External,1,Traffic Sources_Ai-Talks-CA
2025-04-20,External,7,Traffic Sources_Ai-Talks-CA
2025-04-21,External,2,Traffic Sources_Ai-Talks-CA
2025-04-22,External,0,Traffic Sources_Ai-Talks-CA
2025-04-23,External,0,Traffic Sources_Ai-Talks-CA
2025-04-24,External,1,Traffic Sources_Ai-Talks-CA
2025-04-25,External,0,Traffic Sources_Ai-Talks-CA
2025-04-26,External,0,Traffic Sources_Ai-Talks-CA
2025-04-27,External,0,Traffic Sources_Ai-Talks-CA
2025-04-28,External,0,Traffic Sources_Ai-Talks-CA
2025-04-29,External,0,Traffic Sources_Ai-Talks-CA
2025-04-30,External,1,Traffic Sources_Ai-Talks-CA
2025-05-01,External,0,Traffic Sources_Ai-Talks-CA
2025-05-02,External,2,Traffic Sources_Ai-Talks-CA
2025-05-03,External,1,Traffic Sources_Ai-Talks-CA
2025-05-04,External,0,Traffic Sources_Ai-Talks-CA
2025-05-05,External,2,Traffic Sources_Ai-Talks-CA
2025-05-06,External,1,Traffic Sources_Ai-Talks-CA
2025-05-07,External,0,Traffic Sources_Ai-Talks-CA
2025-05-08,External,1,Traffic Sources_Ai-Talks-CA
2025-05-09,External,1,Traffic Sources_Ai-Talks-CA
2025-05-10,External,1,Traffic Sources_Ai-Talks-CA
2025-05-11,External,0,Traffic Sources_Ai-Talks-CA
2025-05-12,External,1,Traffic Sources_Ai-Talks-CA
2025-05-13,External,1,Traffic Sources_Ai-Talks-CA
2025-05-14,External,1,Traffic Sources_Ai-Talks-CA
2025-05-15,External,0,Traffic Sources_Ai-Talks-CA
2025-05-16,External,1,Traffic Sources_Ai-Talks-CA
2025-05-17,External,1,Traffic Sources_Ai-Talks-CA
2025-05-18,External,0,Traffic Sources_Ai-Talks-CA
2025-05-19,External,0,Traffic Sources_Ai-Talks-CA
2025-05-20,External,0,Traffic Sources_Ai-Talks-CA
2025-05-21,External,0,Traffic Sources_Ai-Talks-CA
2025-05-22,External,0,Traffic Sources_Ai-Talks-CA
2025-05-23,External,0,Traffic Sources_Ai-Talks-CA
2025-05-24,External,0,Traffic Sources_Ai-Talks-CA
2025-05-25,External,0,Traffic Sources_Ai-Talks-CA
2025-05-26,External,0,Traffic Sources_Ai-Talks-CA
2025-05-27,External,0,Traffic Sources_Ai-Talks-CA
2025-05-28,External,0,Traffic Sources_Ai-Talks-CA
2025-05-29,External,0,Traffic Sources_Ai-Talks-CA
2025-05-30,External,0,Traffic Sources_Ai-Talks-CA
2025-05-31,External,0,Traffic Sources_Ai-Talks-CA
2025-06-01,External,0,Traffic Sources_Ai-Talks-CA
2025-06-02,External,0,Traffic Sources_Ai-Talks-CA
2025-06-03,External,0,Traffic Sources_Ai-Talks-CA
2025-06-04,External,0,Traffic Sources_Ai-Talks-CA
2025-06-05,External,0,Traffic Sources_Ai-Talks-CA
2025-06-06,External,0,Traffic Sources_Ai-Talks-CA
2025-06-07,External,1,Traffic Sources_Ai-Talks-CA
2025-06-08,External,0,Traffic Sources_Ai-Talks-CA
2025-06-09,External,2,Traffic Sources_Ai-Talks-CA
2025-06-10,External,0,Traffic Sources_Ai-Talks-CA
2025-06-11,External,0,Traffic Sources_Ai-Talks-CA
2025-06-12,External,0,Traffic Sources_Ai-Talks-CA
2025-06-13,External,1,Traffic Sources_Ai-Talks-CA
2025-06-14,External,0,Traffic Sources_Ai-Talks-CA
2025-06-15,External,0,Traffic Sources_Ai-Talks-CA
2025-06-16,External,0,Traffic Sources_Ai-Talks-CA
2025-06-17,External,0,Traffic Sources_Ai-Talks-CA
2025-06-18,External,0,Traffic Sources_Ai-Talks-CA
2025-06-19,External,0,Traffic Sources_Ai-Talks-CA
2025-06-20,External,0,Traffic Sources_Ai-Talks-CA
2025-06-21,External,0,Traffic Sources_Ai-Talks-CA
2025-06-22,External,0,Traffic Sources_Ai-Talks-CA
2025-06-23,External,0,Traffic Sources_Ai-Talks-CA
2025-06-24,External,0,Traffic Sources_Ai-Talks-CA
2025-06-25,External,0,Traffic Sources_Ai-Talks-CA
2025-06-26,External,0,Traffic Sources_Ai-Talks-CA
2025-06-27,External,0,Traffic Sources_Ai-Talks-CA
2025-06-28,External,0,Traffic Sources_Ai-Talks-CA
2025-06-29,External,0,Traffic Sources_Ai-Talks-CA
2025-06-30,External,0,Traffic Sources_Ai-Talks-CA
2025-07-01,External,0,Traffic Sources_Ai-Talks-CA
2025-07-02,External,1,Traffic Sources_Ai-Talks-CA
2025-07-03,External,0,Traffic Sources_Ai-Talks-CA
2025-07-04,External,0,Traffic Sources_Ai-Talks-CA
2025-07-05,External,0,Traffic Sources_Ai-Talks-CA
2025-07-06,External,0,Traffic Sources_Ai-Talks-CA
2025-07-07,External,0,Traffic Sources_Ai-Talks-CA
2025-07-08,External,0,Traffic Sources_Ai-Talks-CA
2025-07-09,External,0,Traffic Sources_Ai-Talks-CA
2025-07-10,External,4,Traffic Sources_Ai-Talks-CA
2025-07-11,External,0,Traffic Sources_Ai-Talks-CA
2025-07-12,External,0,Traffic Sources_Ai-Talks-CA
2025-07-13,External,0,Traffic Sources_Ai-Talks-CA
2025-07-14,External,0,Traffic Sources_Ai-Talks-CA
2025-07-15,External,1,Traffic Sources_Ai-Talks-CA
2025-07-16,External,1,Traffic Sources_Ai-Talks-CA
2025-07-17,External,0,Traffic Sources_Ai-Talks-CA
2025-07-18,External,0,Traffic Sources_Ai-Talks-CA
2025-07-19,External,0,Traffic Sources_Ai-Talks-CA
2025-07-20,External,0,Traffic Sources_Ai-Talks-CA
2025-07-21,External,0,Traffic Sources_Ai-Talks-CA
2025-07-22,External,2,Traffic Sources_Ai-Talks-CA
2025-07-23,External,0,Traffic Sources_Ai-Talks-CA
2025-07-24,External,0,Traffic Sources_Ai-Talks-CA
2025-07-25,External,0,Traffic Sources_Ai-Talks-CA
2025-07-26,External,0,Traffic Sources_Ai-Talks-CA
2025-07-27,External,0,Traffic Sources_Ai-Talks-CA
2025-07-28,External,0,Traffic Sources_Ai-Talks-CA
2025-07-29,External,0,Traffic Sources_Ai-Talks-CA
2025-07-30,External,0,Traffic Sources_Ai-Talks-CA
2025-07-31,External,3,Traffic Sources_Ai-Talks-CA
2025-08-01,External,1,Traffic Sources_Ai-Talks-CA
2025-08-02,External,0,Traffic Sources_Ai-Talks-CA
2025-08-03,External,0,Traffic Sources_Ai-Talks-CA
2025-08-04,External,1,Traffic Sources_Ai-Talks-CA
2025-08-05,External,0,Traffic Sources_Ai-Talks-CA
2025-08-06,External,1,Traffic Sources_Ai-Talks-CA
2025-08-07,External,0,Traffic Sources_Ai-Talks-CA
2025-08-08,External,0,Traffic Sources_Ai-Talks-CA
2025-08-09,External,0,Traffic Sources_Ai-Talks-CA
2025-08-10,External,0,Traffic Sources_Ai-Talks-CA
2025-08-11,External,0,Traffic Sources_Ai-Talks-CA
2025-08-12,External,0,Traffic Sources_Ai-Talks-CA
2025-08-13,External,0,Traffic Sources_Ai-Talks-CA
2025-08-14,External,1,Traffic Sources_Ai-Talks-CA
2025-08-15,External,1,Traffic Sources_Ai-Talks-CA
2025-08-16,External,0,Traffic Sources_Ai-Talks-CA
2025-08-17,External,0,Traffic Sources_Ai-Talks-CA
2025-08-18,External,0,Traffic Sources_Ai-Talks-CA
2025-08-19,External,0,Traffic Sources_Ai-Talks-CA
2025-08-20,External,0,Traffic Sources_Ai-Talks-CA
2025-08-21,External,0,Traffic Sources_Ai-Talks-CA
2025-08-22,External,0,Traffic Sources_Ai-Talks-CA
2025-08-23,External,0,Traffic Sources_Ai-Talks-CA
2025-08-24,External,0,Traffic Sources_Ai-Talks-CA
2025-08-25,External,0,Traffic Sources_Ai-Talks-CA
2025-08-26,External,1,Traffic Sources_Ai-Talks-CA
2025-08-27,External,0,Traffic Sources_Ai-Talks-CA
2025-08-28,External,0,Traffic Sources_Ai-Talks-CA
2025-08-29,External,1,Traffic Sources_Ai-Talks-CA
2025-08-30,External,0,Traffic Sources_Ai-Talks-CA
2025-08-31,External,0,Traffic Sources_Ai-Talks-CA
2025-09-01,External,0,Traffic Sources_Ai-Talks-CA
2025-09-02,External,0,Traffic Sources_Ai-Talks-CA
2025-09-03,External,0,Traffic Sources_Ai-Talks-CA
2025-09-04,External,0,Traffic Sources_Ai-Talks-CA
2025-09-05,External,0,Traffic Sources_Ai-Talks-CA
2025-09-06,External,0,Traffic Sources_Ai-Talks-CA
2025-09-07,External,0,Traffic Sources_Ai-Talks-CA
2025-09-08,External,0,Traffic Sources_Ai-Talks-CA
2025-09-09,External,0,Traffic Sources_Ai-Talks-CA
2025-09-10,External,0,Traffic Sources_Ai-Talks-CA
2025-09-11,External,0,Traffic Sources_Ai-Talks-CA
2025-09-12,External,0,Traffic Sources_Ai-Talks-CA
2025-09-13,External,0,Traffic Sources_Ai-Talks-CA
2025-09-14,External,0,Traffic Sources_Ai-Talks-CA
2025-09-15,External,0,Traffic Sources_Ai-Talks-CA
2025-09-16,External,0,Traffic Sources_Ai-Talks-CA
2025-09-17,External,0,Traffic Sources_Ai-Talks-CA
2025-09-18,External,0,Traffic Sources_Ai-Talks-CA
2025-09-19,External,0,Traffic Sources_Ai-Talks-CA
2025-09-20,External,0,Traffic Sources_Ai-Talks-CA
2025-09-21,External,0,Traffic Sources_Ai-Talks-CA
2025-09-22,External,0,Traffic Sources_Ai-Talks-CA
2025-09-23,External,0,Traffic Sources_Ai-Talks-CA
